book_id,ni,ri,group
8136,147,4.14,G10
8137,147,3.95,G10
8138,138,3.59,G10
8139,115,4.22,G10
8140,113,3.77,G10
8141,146,3.42,G9
8142,228,3.38,G9
8143,203,3.82,G10
8144,85,3.71,G10
8145,118,4.2,G10
8146,124,3.85,G10
8147,57,3.32,G9
8148,187,3.32,G9
8149,184,4.29,G10
8150,149,3.64,G10
8151,133,3.59,G10
8152,148,3.69,G10
8153,143,3.69,G10
8154,158,4.09,G10
8155,167,4.11,G10
8156,188,3.76,G10
8157,146,3.68,G10
8158,139,4.37,G10
8159,111,4.24,G10
8160,113,4.23,G10
8161,188,4.06,G10
8162,161,2.99,G8
8163,149,3.81,G10
8164,165,4.44,G10
8165,171,3.82,G10
8166,168,2.8,G8
8167,124,3.94,G10
8168,162,4.1,G10
8169,153,3.35,G9
8170,69,3.61,G10
8171,172,3.97,G10
8172,125,4.4,G10
8173,167,4.19,G10
8174,77,4.13,G10
8175,149,3.79,G10
8176,93,3.89,G10
8177,110,3.86,G10
8178,66,3.71,G10
8179,99,3.82,G10
8180,154,3.65,G10
8181,45,3.82,G10
8182,76,4.36,G10
8183,92,3.91,G10
8184,155,4.1,G10
8185,200,3.76,G10
8186,170,4.14,G10
8187,123,4.5,G10
8188,166,3.71,G10
8189,194,3.44,G9
8190,128,3.2,G9
8191,75,3.41,G9
8192,188,3.71,G10
8193,166,3.76,G10
8194,127,4.25,G10
8195,153,3.27,G9
8196,174,3.9,G10
8197,160,4.04,G10
8198,161,4.14,G10
8199,148,3.34,G9
8200,91,4.0,G10
8201,122,4.18,G10
8202,90,4.47,G10
8203,151,3.94,G10
8204,122,3.71,G10
8205,107,3.93,G10
8206,168,3.67,G10
8207,145,3.54,G10
8208,175,4.15,G10
8209,126,4.1,G10
8210,170,3.85,G10
8211,196,3.71,G10
8212,123,3.57,G10
8213,165,4.45,G10
8214,165,4.03,G10
8215,184,3.8,G10
8216,195,3.33,G9
8217,122,3.84,G10
8218,151,3.95,G10
8219,157,4.25,G10
8220,85,4.12,G10
8221,173,4.12,G10
8222,153,3.89,G10
8223,119,3.77,G10
8224,137,3.47,G9
8225,217,3.53,G10
8226,125,3.72,G10
8227,137,3.26,G9
8228,136,3.62,G10
8229,125,3.92,G10
8230,197,3.46,G9
8231,155,3.5,G9
8232,107,3.59,G10
8233,92,4.51,G10
8234,97,3.91,G10
8235,94,3.53,G10
8236,176,3.74,G10
8237,159,3.96,G10
8238,86,4.17,G10
8239,138,3.7,G10
8240,153,4.21,G10
8241,149,4.11,G10
8242,65,3.72,G10
8243,178,4.37,G10
8244,163,4.11,G10
8245,167,3.87,G10
8246,116,4.16,G10
8247,138,3.75,G10
8248,94,3.59,G10
8249,148,4.03,G10
8250,182,4.03,G10
8251,129,4.02,G10
8252,157,3.91,G10
8253,96,3.66,G10
8254,166,3.89,G10
8255,147,3.34,G9
8256,220,4.3,G10
8257,132,4.39,G10
8258,161,3.88,G10
8259,58,4.24,G10
8260,189,4.04,G10
8261,153,3.82,G10
8262,169,3.81,G10
8263,113,3.35,G9
8264,161,3.57,G10
8265,136,4.0,G10
8266,118,3.95,G10
8267,134,4.18,G10
8268,151,4.12,G10
8269,209,3.56,G10
8270,127,3.87,G10
8271,134,3.78,G10
8272,122,4.18,G10
8273,136,3.71,G10
8274,136,4.15,G10
8275,183,3.63,G10
8276,161,3.78,G10
8277,198,3.45,G9
8278,93,3.78,G10
8279,127,4.04,G10
8280,132,4.0,G10
8281,143,3.93,G10
8282,159,4.13,G10
8283,115,4.12,G10
8284,128,4.04,G10
8285,92,3.62,G10
8286,120,4.43,G10
8287,143,4.15,G10
8288,136,4.03,G10
8289,224,3.89,G10
8290,119,3.72,G10
8291,120,3.93,G10
8292,88,3.8,G10
8293,130,3.86,G10
8294,179,3.98,G10
8295,169,3.92,G10
8296,105,4.07,G10
8297,59,3.25,G9
8298,112,3.41,G9
8299,154,3.92,G10
8300,141,3.57,G10
8301,205,4.22,G10
8302,123,4.02,G10
8303,78,3.96,G10
8304,114,3.71,G10
8305,134,3.68,G10
8306,186,3.96,G10
8307,109,3.31,G9
8308,113,4.04,G10
8309,148,3.78,G10
8310,96,4.21,G10
8311,149,3.88,G10
8312,136,3.95,G10
8313,112,3.88,G10
8314,135,3.26,G9
8315,120,3.38,G9
8316,176,4.1,G10
8317,155,3.84,G10
8318,137,3.72,G10
8319,208,3.38,G9
8320,159,3.72,G10
8321,127,4.28,G10
8322,140,3.77,G10
8323,152,4.31,G10
8324,180,4.11,G10
8325,71,4.07,G10
8326,149,4.02,G10
8327,120,3.53,G10
8328,104,3.53,G10
8329,157,3.83,G10
8330,125,3.62,G10
8331,87,4.03,G10
8332,227,4.1,G10
8333,93,4.22,G10
8334,144,3.69,G10
8335,139,3.06,G9
8336,88,3.88,G10
8337,168,4.0,G10
8338,97,3.85,G10
8339,146,4.07,G10
8340,151,3.63,G10
8341,65,4.25,G10
8342,108,3.48,G9
8343,81,4.31,G10
8344,112,4.09,G10
8345,155,4.3,G10
8346,145,3.71,G10
8347,148,3.91,G10
8348,221,3.44,G9
8349,200,3.78,G10
8350,200,3.31,G9
8351,111,3.99,G10
8352,142,4.03,G10
8353,110,3.96,G10
8354,124,4.12,G10
8355,122,3.55,G10
8356,109,3.5,G9
8357,147,3.71,G10
8358,149,3.97,G10
8359,181,3.52,G10
8360,230,4.0,G10
8361,173,3.76,G10
8362,134,4.49,G10
8363,148,4.36,G10
8364,176,3.95,G10
8365,111,3.5,G9
8366,210,3.85,G10
8367,128,3.71,G10
8368,54,3.83,G10
8369,99,4.09,G10
8370,177,3.88,G10
8371,252,4.47,G10
8372,61,3.52,G10
8373,205,3.86,G10
8374,97,4.1,G10
8375,107,4.07,G10
8376,102,4.13,G10
8377,109,3.8,G10
8378,157,3.75,G10
8379,157,3.09,G9
8380,100,3.38,G9
8381,149,3.84,G10
8382,139,3.31,G9
8383,140,4.08,G10
8384,163,3.52,G10
8385,155,3.37,G9
8386,166,3.71,G10
8387,141,3.75,G10
8388,182,3.96,G10
8389,130,3.85,G10
8390,93,4.18,G10
8391,163,4.12,G10
8392,130,3.97,G10
8393,141,4.32,G10
8394,104,4.08,G10
8395,155,4.12,G10
8396,183,4.13,G10
8397,163,3.93,G10
8398,166,3.65,G10
8399,161,3.75,G10
8400,93,3.98,G10
8401,220,3.42,G9
8402,164,4.16,G10
8403,102,4.05,G10
8404,187,3.8,G10
8405,169,3.86,G10
8406,126,3.66,G10
8407,135,4.05,G10
8408,136,4.39,G10
8409,158,3.83,G10
8410,101,3.6,G10
8411,134,3.85,G10
8412,156,3.96,G10
8413,241,3.73,G10
8414,142,4.0,G10
8415,124,4.31,G10
8416,135,3.94,G10
8417,145,3.52,G10
8418,159,3.95,G10
8419,114,4.23,G10
8420,142,3.98,G10
8421,133,3.84,G10
8422,177,4.08,G10
8423,63,3.67,G10
8424,168,4.0,G10
8425,182,3.76,G10
8426,115,3.9,G10
8427,195,3.73,G10
8428,249,4.22,G10
8429,92,3.77,G10
8430,161,4.14,G10
8431,203,4.04,G10
8432,184,3.86,G10
8433,162,3.61,G10
8434,136,3.89,G10
8435,169,3.66,G10
8436,186,4.09,G10
8437,75,4.29,G10
8438,150,3.95,G10
8439,205,3.41,G9
8440,165,4.1,G10
8441,131,3.8,G10
8442,146,4.29,G10
8443,113,3.94,G10
8444,212,3.67,G10
8445,167,3.98,G10
8446,189,3.59,G10
8447,126,3.56,G10
8448,223,3.46,G9
8449,167,3.62,G10
8450,154,4.16,G10
8451,84,4.57,G10
8452,157,3.82,G10
8453,99,3.36,G9
8454,120,3.55,G10
8455,151,4.34,G10
8456,141,3.91,G10
8457,210,3.5,G9
8458,130,4.1,G10
8459,149,3.95,G10
8460,149,4.09,G10
8461,144,3.22,G9
8462,144,3.72,G10
8463,148,3.99,G10
8464,140,4.16,G10
8465,155,3.73,G10
8466,100,2.56,G8
8467,176,4.05,G10
8468,176,4.07,G10
8469,163,3.56,G10
8470,146,4.17,G10
8471,189,3.72,G10
8472,127,3.8,G10
8473,129,3.93,G10
8474,185,3.84,G10
8475,190,3.72,G10
8476,162,3.91,G10
8477,131,3.85,G10
8478,186,4.16,G10
8479,131,3.8,G10
8480,112,3.22,G9
8481,91,3.9,G10
8482,132,3.98,G10
8483,102,3.71,G10
8484,208,3.84,G10
8485,93,3.8,G10
8486,184,3.44,G9
8487,139,4.24,G10
8488,175,4.15,G10
8489,130,3.3,G9
8490,104,3.23,G9
8491,192,3.74,G10
8492,154,4.38,G10
8493,136,3.74,G10
8494,178,4.05,G10
8495,147,4.41,G10
8496,148,3.72,G10
8497,116,3.99,G10
8498,87,4.05,G10
8499,110,3.59,G10
8500,171,4.5,G10
8501,106,4.03,G10
8502,161,4.07,G10
8503,127,4.11,G10
8504,160,3.86,G10
8505,155,3.23,G9
8506,150,3.91,G10
8507,174,3.9,G10
8508,150,3.79,G10
8509,158,3.98,G10
8510,149,4.05,G10
8511,140,4.4,G10
8512,189,3.35,G9
8513,104,4.25,G10
8514,170,3.66,G10
8515,109,3.94,G10
8516,162,3.83,G10
8517,128,3.72,G10
8518,200,4.46,G10
8519,123,3.84,G10
8520,96,3.56,G10
8521,149,4.32,G10
8522,67,4.15,G10
8523,194,3.98,G10
8524,127,3.94,G10
8525,179,3.21,G9
8526,139,3.29,G9
8527,151,4.25,G10
8528,108,3.91,G10
8529,131,3.98,G10
8530,133,3.54,G10
8531,184,3.73,G10
8532,110,3.74,G10
8533,106,4.21,G10
8534,114,3.57,G10
8535,143,4.09,G10
8536,131,3.76,G10
8537,141,3.56,G10
8538,91,3.79,G10
8539,201,3.95,G10
8540,112,3.29,G9
8541,182,3.89,G10
8542,220,4.29,G10
8543,112,3.71,G10
8544,103,3.82,G10
8545,147,3.93,G10
8546,114,4.13,G10
8547,134,3.9,G10
8548,77,4.58,G10
8549,96,3.91,G10
8550,144,3.61,G10
8551,99,3.76,G10
8552,108,4.35,G10
8553,113,3.87,G10
8554,125,4.08,G10
8555,134,4.15,G10
8556,136,3.88,G10
8557,139,4.08,G10
8558,234,3.93,G10
8559,105,3.65,G10
8560,121,4.13,G10
8561,118,3.66,G10
8562,105,4.04,G10
8563,156,4.22,G10
8564,122,3.57,G10
8565,153,3.57,G10
8566,147,3.77,G10
8567,119,4.43,G10
8568,175,4.08,G10
8569,124,4.67,G10
8570,130,3.79,G10
8571,104,4.27,G10
8572,106,3.9,G10
8573,111,3.59,G10
8574,83,3.72,G10
8575,117,3.79,G10
8576,131,3.94,G10
8577,107,4.32,G10
8578,220,4.31,G10
8579,180,4.22,G10
8580,103,3.95,G10
8581,146,3.98,G10
8582,158,3.85,G10
8583,88,3.26,G9
8584,133,3.95,G10
8585,138,3.94,G10
8586,130,3.7,G10
8587,175,4.03,G10
8588,143,3.75,G10
8589,87,4.1,G10
8590,136,3.9,G10
8591,183,4.14,G10
8592,155,4.2,G10
8593,140,3.66,G10
8594,220,3.65,G10
8595,136,4.27,G10
8596,142,4.12,G10
8597,104,3.15,G9
8598,123,3.93,G10
8599,107,4.25,G10
8600,143,3.82,G10
8601,57,3.72,G10
8602,165,4.05,G10
8603,172,3.87,G10
8604,78,3.96,G10
8605,68,4.0,G10
8606,123,4.41,G10
8607,109,3.97,G10
8608,201,4.15,G10
8609,205,4.12,G10
8610,123,3.44,G9
8611,123,3.98,G10
8612,125,3.94,G10
8613,102,3.56,G10
8614,117,4.19,G10
8615,205,4.28,G10
8616,64,4.05,G10
8617,133,3.87,G10
8618,125,4.08,G10
8619,143,4.41,G10
8620,217,4.28,G10
8621,145,4.08,G10
8622,105,4.35,G10
8623,115,4.23,G10
8624,174,4.13,G10
8625,222,3.65,G10
8626,208,3.73,G10
8627,122,4.03,G10
8628,132,3.98,G10
8629,95,3.69,G10
8630,210,3.41,G9
8631,162,3.81,G10
8632,152,3.68,G10
8633,134,3.94,G10
8634,65,3.42,G9
8635,122,4.06,G10
8636,103,3.67,G10
8637,177,3.76,G10
8638,148,4.2,G10
8639,100,4.04,G10
8640,135,4.16,G10
8641,106,4.4,G10
8642,165,4.1,G10
8643,132,4.01,G10
8644,167,3.74,G10
8645,133,4.02,G10
8646,106,3.45,G9
8647,143,4.0,G10
8648,107,4.41,G10
8649,141,3.91,G10
8650,106,4.08,G10
8651,195,3.87,G10
8652,165,3.81,G10
8653,130,3.72,G10
8654,213,3.46,G9
8655,107,3.51,G10
8656,162,3.64,G10
8657,153,3.99,G10
8658,170,3.73,G10
8659,146,3.7,G10
8660,150,4.21,G10
8661,76,3.49,G9
8662,145,4.11,G10
8663,141,4.68,G10
8664,188,3.95,G10
8665,213,4.21,G10
8666,118,3.86,G10
8667,166,3.99,G10
8668,145,4.32,G10
8669,139,4.14,G10
8670,110,3.78,G10
8671,122,3.72,G10
8672,146,3.82,G10
8673,106,3.76,G10
8674,161,4.24,G10
8675,123,4.16,G10
8676,164,3.49,G9
8677,163,3.92,G10
8678,136,4.12,G10
8679,169,3.67,G10
8680,101,4.42,G10
8681,152,4.01,G10
8682,139,3.61,G10
8683,176,3.09,G9
8684,65,3.45,G9
8685,110,3.76,G10
8686,118,3.31,G9
8687,123,4.33,G10
8688,129,3.2,G9
8689,99,4.1,G10
8690,123,3.94,G10
8691,119,3.95,G10
8692,156,3.79,G10
8693,144,3.5,G9
8694,220,4.2,G10
8695,144,3.96,G10
8696,174,3.97,G10
8697,156,3.31,G9
8698,138,4.08,G10
8699,196,4.37,G10
8700,147,4.47,G10
8701,122,4.11,G10
8702,136,4.04,G10
8703,131,4.01,G10
8704,120,4.04,G10
8705,155,4.15,G10
8706,188,4.13,G10
8707,106,3.93,G10
8708,135,3.84,G10
8709,122,3.64,G10
8710,142,3.94,G10
8711,135,3.73,G10
8712,70,3.93,G10
8713,95,3.49,G9
8714,78,3.92,G10
8715,138,4.03,G10
8716,156,3.69,G10
8717,100,3.55,G10
8718,75,3.79,G10
8719,106,3.92,G10
8720,117,3.68,G10
8721,116,4.03,G10
8722,187,3.86,G10
8723,122,3.24,G9
8724,145,3.44,G9
8725,155,4.1,G10
8726,178,3.8,G10
8727,157,3.71,G10
8728,141,3.48,G9
8729,156,3.82,G10
8730,169,4.04,G10
8731,187,3.36,G9
8732,87,4.1,G10
8733,166,3.99,G10
8734,128,3.4,G9
8735,188,3.19,G9
8736,90,3.73,G10
8737,107,4.28,G10
8738,90,4.42,G10
8739,126,3.65,G10
8740,162,3.85,G10
8741,123,3.63,G10
8742,135,3.46,G9
8743,114,4.29,G10
8744,127,3.75,G10
8745,96,3.21,G9
8746,205,4.22,G10
8747,92,3.96,G10
8748,120,4.04,G10
8749,124,3.92,G10
8750,164,3.87,G10
8751,131,4.09,G10
8752,102,4.22,G10
8753,179,3.92,G10
8754,81,3.15,G9
8755,154,4.0,G10
8756,174,3.98,G10
8757,109,4.34,G10
8758,143,4.03,G10
8759,143,3.44,G9
8760,149,3.7,G10
8761,137,3.93,G10
8762,147,4.06,G10
8763,173,3.51,G10
8764,159,3.7,G10
8765,123,3.37,G9
8766,167,3.62,G10
8767,196,3.53,G10
8768,149,4.49,G10
8769,110,4.15,G10
8770,105,4.09,G10
8771,211,4.2,G10
8772,135,3.36,G9
8773,96,4.35,G10
8774,166,3.91,G10
8775,115,4.12,G10
8776,148,4.09,G10
8777,166,3.48,G9
8778,111,3.91,G10
8779,148,3.71,G10
8780,108,3.63,G10
8781,187,3.73,G10
8782,119,4.02,G10
8783,143,3.48,G9
8784,119,3.66,G10
8785,172,4.24,G10
8786,130,3.77,G10
8787,196,3.79,G10
8788,116,3.52,G10
8789,144,4.01,G10
8790,155,3.81,G10
8791,177,3.82,G10
8792,125,3.99,G10
8793,89,3.51,G10
8794,76,3.96,G10
8795,129,3.45,G9
8796,135,4.1,G10
8797,130,3.69,G10
8798,125,3.73,G10
8799,173,4.11,G10
8800,143,3.8,G10
8801,137,3.71,G10
8802,172,3.6,G10
8803,145,3.77,G10
8804,94,3.63,G10
8805,111,3.93,G10
8806,122,3.95,G10
8807,97,3.94,G10
8808,172,3.85,G10
8809,124,3.5,G9
8810,145,3.7,G10
8811,170,3.87,G10
8812,64,3.64,G10
8813,141,3.49,G9
8814,162,3.96,G10
8815,92,3.41,G9
8816,176,3.33,G9
8817,207,4.14,G10
8818,123,4.28,G10
8819,195,4.41,G10
8820,150,4.23,G10
8821,104,3.68,G10
8822,170,4.15,G10
8823,120,4.39,G10
8824,200,4.16,G10
8825,105,3.43,G9
8826,163,4.26,G10
8827,115,3.7,G10
8828,121,3.65,G10
8829,233,4.49,G10
8830,156,3.63,G10
8831,61,4.39,G10
8832,133,3.97,G10
8833,201,4.13,G10
8834,152,3.99,G10
8835,107,3.36,G9
8836,97,3.84,G10
8837,142,3.51,G10
8838,167,3.78,G10
8839,153,3.76,G10
8840,127,3.77,G10
8841,200,3.44,G9
8842,121,3.72,G10
8843,151,3.93,G10
8844,130,3.38,G9
8845,99,3.99,G10
8846,118,3.95,G10
8847,132,4.28,G10
8848,108,3.67,G10
8849,148,3.91,G10
8850,139,4.09,G10
8851,165,3.91,G10
8852,165,4.16,G10
8853,193,4.12,G10
8854,94,4.59,G10
8855,66,3.74,G10
8856,138,4.22,G10
8857,182,3.98,G10
8858,103,3.99,G10
8859,118,4.22,G10
8860,181,3.69,G10
8861,130,3.98,G10
8862,120,3.77,G10
8863,148,4.08,G10
8864,138,3.91,G10
8865,107,3.91,G10
8866,103,3.63,G10
8867,156,4.19,G10
8868,173,3.64,G10
8869,121,3.87,G10
8870,196,4.14,G10
8871,119,3.76,G10
8872,136,3.99,G10
8873,168,3.96,G10
8874,160,2.71,G8
8875,114,3.76,G10
8876,144,3.24,G9
8877,108,3.86,G10
8878,143,3.67,G10
8879,116,3.84,G10
8880,140,4.46,G10
8881,155,3.86,G10
8882,74,3.69,G10
8883,126,4.02,G10
8884,139,3.88,G10
8885,161,3.62,G10
8886,116,3.82,G10
8887,142,3.89,G10
8888,130,3.94,G10
8889,128,4.02,G10
8890,134,4.35,G10
8891,133,3.86,G10
8892,88,4.22,G10
8893,168,4.02,G10
8894,145,3.82,G10
8895,133,3.71,G10
8896,183,3.62,G10
8897,110,4.05,G10
8898,160,4.01,G10
8899,172,3.98,G10
8900,162,3.45,G9
8901,120,4.16,G10
8902,100,4.07,G10
8903,71,3.87,G10
8904,133,4.08,G10
8905,179,3.42,G9
8906,254,4.07,G10
8907,98,4.32,G10
8908,133,3.69,G10
8909,168,4.42,G10
8910,147,4.05,G10
8911,152,4.26,G10
8912,109,3.69,G10
8913,66,4.05,G10
8914,147,3.55,G10
8915,104,3.91,G10
8916,165,3.45,G9
8917,106,4.21,G10
8918,172,4.47,G10
8919,121,3.18,G9
8920,106,3.13,G9
8921,123,3.45,G9
8922,157,3.87,G10
8923,134,3.87,G10
8924,144,4.16,G10
8925,80,3.99,G10
8926,105,4.51,G10
8927,84,3.95,G10
8928,110,3.83,G10
8929,103,3.88,G10
8930,133,3.85,G10
8931,173,3.83,G10
8932,88,3.62,G10
8933,100,4.37,G10
8934,109,3.6,G10
8935,108,3.45,G9
8936,125,4.14,G10
8937,124,3.98,G10
8938,112,3.78,G10
8939,143,3.52,G10
8940,89,4.18,G10
8941,176,3.69,G10
8942,107,3.64,G10
8943,102,4.08,G10
8944,189,3.78,G10
8945,133,3.98,G10
8946,75,4.72,G10
8947,102,4.1,G10
8948,63,4.02,G10
8949,154,3.79,G10
8950,111,3.68,G10
8951,180,3.89,G10
8952,171,4.0,G10
8953,116,3.3,G9
8954,93,3.66,G10
8955,116,3.86,G10
8956,110,3.58,G10
8957,138,3.8,G10
8958,127,3.61,G10
8959,111,3.84,G10
8960,152,2.99,G8
8961,135,3.75,G10
8962,102,4.12,G10
8963,123,3.76,G10
8964,59,4.19,G10
8965,179,4.27,G10
8966,149,4.09,G10
8967,100,4.16,G10
8968,131,3.85,G10
8969,176,4.11,G10
8970,133,3.77,G10
8971,54,4.09,G10
8972,166,4.03,G10
8973,153,3.92,G10
8974,129,3.57,G10
8975,126,3.71,G10
8976,170,4.54,G10
8977,129,3.68,G10
8978,176,4.76,G10
8979,162,4.15,G10
8980,103,3.2,G9
8981,99,3.44,G9
8982,178,4.52,G10
8983,146,3.61,G10
8984,121,3.92,G10
8985,95,3.84,G10
8986,188,3.35,G9
8987,190,3.63,G10
8988,149,3.98,G10
8989,102,3.91,G10
8990,131,3.82,G10
8991,108,4.23,G10
8992,101,3.57,G10
8993,80,3.48,G9
8994,143,3.83,G10
8995,170,3.68,G10
8996,125,4.26,G10
8997,117,3.97,G10
8998,145,4.02,G10
8999,55,4.24,G10
9000,149,3.66,G10
9001,95,3.15,G9
9002,102,3.67,G10
9003,133,3.74,G10
9004,114,4.57,G10
9005,101,3.34,G9
9006,177,3.97,G10
9007,159,3.78,G10
9008,112,4.04,G10
9009,105,3.64,G10
9010,136,4.14,G10
9011,68,4.22,G10
9012,132,3.8,G10
9013,145,3.74,G10
9014,81,4.04,G10
9015,128,4.15,G10
9016,89,3.82,G10
9017,96,3.81,G10
9018,125,4.17,G10
9019,184,3.89,G10
9020,117,3.56,G10
9021,199,2.62,G8
9022,171,3.78,G10
9023,135,3.56,G10
9024,126,4.43,G10
9025,141,3.46,G9
9026,185,3.7,G10
9027,164,4.25,G10
9028,83,4.27,G10
9029,150,3.97,G10
9030,76,3.93,G10
9031,129,4.23,G10
9032,63,4.17,G10
9033,123,3.76,G10
9034,138,3.99,G10
9035,146,3.5,G9
9036,128,3.79,G10
9037,143,4.27,G10
9038,120,3.43,G9
9039,103,4.06,G10
9040,109,3.76,G10
9041,129,4.29,G10
9042,159,3.84,G10
9043,149,4.05,G10
9044,168,4.08,G10
9045,152,4.04,G10
9046,147,4.16,G10
9047,126,4.0,G10
9048,95,4.29,G10
9049,108,4.05,G10
9050,94,4.18,G10
9051,67,3.79,G10
9052,162,4.25,G10
9053,132,4.36,G10
9054,180,3.66,G10
9055,74,4.32,G10
9056,125,3.73,G10
9057,183,3.7,G10
9058,139,4.29,G10
9059,133,4.09,G10
9060,82,3.44,G9
9061,116,4.0,G10
9062,148,3.84,G10
9063,160,4.08,G10
9064,134,3.78,G10
9065,194,3.74,G10
9066,123,4.07,G10
9067,168,4.43,G10
9068,161,3.69,G10
9069,121,3.97,G10
9070,176,3.39,G9
9071,129,4.34,G10
9072,153,3.25,G9
9073,114,4.09,G10
9074,142,4.0,G10
9075,121,3.93,G10
9076,112,4.6,G10
9077,142,3.91,G10
9078,116,4.03,G10
9079,146,4.02,G10
9080,66,3.74,G10
9081,131,3.63,G10
9082,116,3.84,G10
9083,127,3.4,G9
9084,153,3.92,G10
9085,182,3.92,G10
9086,115,3.76,G10
9087,97,3.76,G10
9088,104,3.84,G10
9089,113,3.92,G10
9090,86,3.69,G10
9091,121,3.5,G9
9092,121,4.34,G10
9093,103,3.78,G10
9094,97,4.04,G10
9095,137,4.09,G10
9096,135,3.93,G10
9097,77,4.0,G10
9098,122,3.84,G10
9099,130,4.06,G10
9100,114,4.04,G10
9101,141,3.73,G10
9102,122,4.11,G10
9103,175,3.65,G10
9104,139,3.92,G10
9105,126,3.93,G10
9106,108,4.1,G10
9107,103,3.07,G9
9108,87,3.89,G10
9109,98,3.89,G10
9110,111,4.2,G10
9111,102,3.87,G10
9112,182,4.31,G10
9113,102,3.8,G10
9114,107,4.4,G10
9115,176,3.52,G10
9116,181,3.76,G10
9117,94,3.59,G10
9118,98,3.43,G9
9119,118,4.26,G10
9120,133,4.18,G10
9121,128,4.18,G10
9122,156,4.02,G10
9123,99,4.34,G10
9124,123,4.2,G10
9125,149,4.28,G10
9126,101,4.07,G10
9127,101,3.78,G10
9128,160,4.15,G10
9129,98,3.73,G10
9130,106,4.19,G10
9131,96,3.91,G10
9132,129,3.81,G10
9133,143,4.01,G10
9134,107,4.24,G10
9135,132,4.17,G10
9136,119,3.89,G10
9137,127,3.79,G10
9138,117,3.5,G9
9139,147,4.52,G10
9140,157,4.08,G10
9141,170,4.71,G10
9142,122,4.12,G10
9143,94,3.57,G10
9144,145,3.99,G10
9145,143,3.48,G9
9146,106,4.42,G10
9147,219,4.48,G10
9148,122,3.89,G10
9149,164,3.88,G10
9150,119,3.56,G10
9151,119,4.05,G10
9152,173,3.52,G10
9153,126,4.15,G10
9154,148,3.78,G10
9155,137,3.88,G10
9156,146,4.23,G10
9157,182,3.63,G10
9158,159,3.48,G9
9159,133,3.7,G10
9160,130,3.99,G10
9161,114,4.39,G10
9162,115,4.29,G10
9163,148,3.34,G9
9164,198,4.02,G10
9165,157,4.02,G10
9166,189,3.34,G9
9167,96,3.67,G10
9168,101,3.98,G10
9169,110,3.39,G9
9170,147,3.73,G10
9171,153,3.79,G10
9172,140,3.89,G10
9173,107,3.87,G10
9174,82,3.88,G10
9175,179,3.96,G10
9176,118,3.72,G10
9177,135,3.6,G10
9178,126,3.67,G10
9179,102,3.53,G10
9180,167,3.68,G10
9181,85,3.55,G10
9182,77,4.27,G10
9183,100,4.2,G10
9184,179,4.27,G10
9185,137,3.82,G10
9186,147,3.71,G10
9187,109,3.99,G10
9188,147,3.44,G9
9189,130,4.12,G10
9190,102,4.42,G10
9191,110,3.65,G10
9192,171,4.12,G10
9193,117,3.53,G10
9194,155,4.13,G10
9195,169,4.02,G10
9196,113,3.65,G10
9197,98,4.14,G10
9198,199,3.73,G10
9199,147,3.86,G10
9200,143,3.96,G10
9201,145,3.95,G10
9202,85,3.58,G10
9203,93,3.96,G10
9204,106,3.48,G9
9205,134,3.41,G9
9206,137,3.77,G10
9207,119,3.78,G10
9208,91,4.19,G10
9209,72,4.33,G10
9210,138,4.12,G10
9211,101,3.69,G10
9212,108,4.07,G10
9213,166,4.14,G10
9214,87,3.77,G10
9215,150,3.87,G10
9216,162,4.04,G10
9217,155,3.97,G10
9218,116,3.91,G10
9219,83,4.11,G10
9220,119,3.24,G9
9221,93,3.78,G10
9222,100,4.31,G10
9223,89,3.49,G9
9224,83,3.76,G10
9225,146,3.97,G10
9226,132,3.8,G10
9227,119,4.01,G10
9228,65,4.15,G10
9229,101,3.63,G10
9230,208,4.18,G10
9231,119,4.24,G10
9232,149,3.89,G10
9233,138,3.99,G10
9234,202,3.52,G10
9235,161,4.16,G10
9236,109,3.23,G9
9237,126,3.38,G9
9238,88,3.97,G10
9239,164,4.14,G10
9240,140,3.66,G10
9241,131,4.09,G10
9242,153,3.77,G10
9243,88,3.98,G10
9244,110,3.77,G10
9245,133,4.4,G10
9246,119,3.64,G10
9247,140,4.04,G10
9248,60,3.78,G10
9249,52,4.04,G10
9250,103,3.81,G10
9251,104,3.79,G10
9252,125,4.36,G10
9253,204,3.96,G10
9254,122,3.97,G10
9255,167,3.7,G10
9256,126,3.83,G10
9257,151,4.13,G10
9258,148,4.01,G10
9259,171,4.0,G10
9260,48,4.04,G10
9261,131,4.26,G10
9262,78,3.97,G10
9263,119,3.76,G10
9264,133,3.23,G9
9265,96,3.85,G10
9266,141,3.29,G9
9267,197,3.04,G9
9268,150,4.23,G10
9269,115,4.07,G10
9270,147,3.75,G10
9271,76,3.25,G9
9272,140,3.91,G10
9273,130,3.66,G10
9274,106,4.23,G10
9275,81,4.1,G10
9276,133,3.97,G10
9277,126,3.71,G10
9278,84,4.05,G10
9279,124,3.92,G10
9280,111,4.0,G10
9281,151,3.8,G10
9282,139,4.1,G10
9283,76,4.14,G10
9284,97,3.76,G10
9285,132,3.64,G10
9286,94,4.03,G10
9287,126,3.53,G10
9288,158,3.47,G9
9289,102,4.12,G10
9290,156,3.12,G9
9291,118,3.78,G10
9292,68,3.68,G10
9293,107,3.84,G10
9294,107,4.21,G10
9295,149,3.96,G10
9296,112,3.95,G10
9297,107,4.32,G10
9298,127,4.22,G10
9299,149,3.59,G10
9300,119,3.31,G9
